ds,yhat,yhat_lower,yhat_upper
2027-06-22,150574.89645869634,154146.56647955586,189202.13572212396
2027-06-23,175569.03725214596,116635.28381430909,148744.55208585082
2027-06-24,153821.98136039806,121264.49496337837,168253.45466307455
2027-06-25,150928.73096312297,152155.74123678522,163389.74912814453
2027-06-26,122802.87718040161,160330.25701675317,147876.76973483176
2027-06-27,164925.0713205444,140131.85548313838,177923.61204680687
2027-06-28,162909.6836228215,114163.34163696303,158171.79332884404
2027-06-29,193265.0944661092,165767.10001058993,184418.8842567052
2027-06-30,143844.43530093998,120442.52383938464,146455.7856163247
2027-07-01,154383.00655327877,123967.51993891387,207818.89348252007
2027-07-02,154987.6736742151,136162.08102081317,150280.68151097465
2027-07-03,181549.0655952695,157974.88757286593,174824.6514184096
2027-07-04,148094.08935226095,145371.56757794003,187420.9048285375
2027-07-05,155580.43051540677,137467.5790065144,157445.91053559753
2027-07-06,162157.93019433078,138339.19354212593,188754.3101555249
2027-07-07,153732.18246312716,130783.26403558238,142957.96084839085
2027-07-08,141071.32770898944,140046.5112613331,201946.58938201633
2027-07-09,153881.79985796617,84467.91860150255,170311.28382924668
2027-07-10,171472.63499719545,124661.06573674364,156878.94902468464
2027-07-11,129469.6940117788,134343.79482850205,163418.00100659643
2027-07-12,152659.3934829375,109281.74649484888,187796.22392663982
2027-07-13,135997.58370121653,136953.81972060807,157141.98357929036
2027-07-14,173900.93257849684,126319.51802224982,153514.1308326989
2027-07-15,119536.2619043245,161598.56256967882,165126.19485315777
2027-07-16,138821.56305456822,158314.35505386742,144106.8335190607
2027-07-17,157544.23750129042,121615.49975587307,210051.96597471993
2027-07-18,181310.4805846868,127284.92119179948,157539.3189932761
2027-07-19,148684.99477854025,128668.94381904893,188295.5692959689
2027-07-20,138896.00946613602,121870.1294291268,174608.341840251
2027-07-21,187623.1413888118,133510.4497125063,148340.2508893967
2027-07-22,121039.72199167512,116350.92276002337,169868.99639731995
2027-07-23,106023.88086759836,109648.92397112453,187248.06114483645
2027-07-24,158800.28900106665,141208.80203020482,165858.25062810126
2027-07-25,139958.91551294777,141331.53251599259,196248.48480872263
2027-07-26,129575.34365738573,115522.31632612014,192473.338641201
2027-07-27,164167.12894598706,146116.3977537268,190216.12680248325
2027-07-28,154876.01427542398,118631.60087502403,159887.55100999406
2027-07-29,138718.42738526544,134556.97428468367,146243.4661488073
2027-07-30,124393.91202658211,144766.1922270242,156501.0726820185
2027-07-31,167449.1465656029,129394.97383533316,174317.30069466785
2027-08-01,163004.02355917322,138185.33641854042,182007.30769771183
2027-08-02,148016.48272441234,120704.2664100237,122225.42909527016
2027-08-03,186932.73992095332,126463.60149829426,169821.50956454148
2027-08-04,128598.30467347695,126294.53024415387,173477.96295711005
2027-08-05,119489.49658150523,116561.5897622757,163894.02636105785
2027-08-06,136161.83860237512,126818.06506391593,198408.02445834933
2027-08-07,149088.27967289006,102124.87062045257,179279.16163351916
2027-08-08,154866.78898645384,121159.23255144211,198824.22197777973
2027-08-09,145175.2788428734,124872.24111934593,165248.86855229488
2027-08-10,157041.10793028594,125388.76445508316,190624.50483515236
2027-08-11,124969.21151619112,125653.04597432599,205971.46067960543
2027-08-12,178875.2920814652,128888.24440251768,198857.25588399853
2027-08-13,148356.97643214863,138629.94732554915,145972.88494456786
2027-08-14,172345.91663176255,145741.3073343854,164419.12629406762
2027-08-15,156854.5069275541,118304.2259167312,162406.3764801045
2027-08-16,159135.0643830757,108342.3846029954,180763.5997716792
2027-08-17,161395.34560464407,111243.20057962414,185099.77821031972
2027-08-18,158954.1712003463,121230.3474184913,151544.3611714338
2027-08-19,162854.45519735088,123665.41627930284,171492.44730617263
2027-08-20,176583.05060264864,116140.07080844577,125561.59869256499
2027-08-21,153930.4233940294,106669.9000435019,201722.79012764158
2027-08-22,164180.07515177026,121789.82510546461,158727.76670511274
2027-08-23,148205.28611425546,133265.67916205147,171229.00667657892
2027-08-24,178802.34430898947,140710.53038504015,163187.70629226265
2027-08-25,136472.1539588146,119966.38504405021,195212.60665029514
2027-08-26,186018.80865821632,122566.03920141819,110000.0
2027-08-27,149196.84098711313,113319.4304407484,169634.57246883
2027-08-28,121384.49795763903,129434.09493325402,167671.98733505065
2027-08-29,152562.0882982158,114728.28458456534,160019.99947298298
2027-08-30,136378.9668505024,140316.3006383416,207976.9840039839
2027-08-31,166812.87097977448,97854.40314518599,150478.75190517303
2027-09-01,136947.52041395218,123526.66589585568,186979.51589918454
2027-09-02,141076.3313357044,135419.93210545136,177837.56135153383
2027-09-03,112209.18538108938,133309.02129380507,197753.42355578134
2027-09-04,140953.87361501847,178474.60595164893,155321.84013489488
2027-09-05,101522.41346742088,136296.40044222234,153874.6842192773
2027-09-06,118321.94353028553,111927.01725684381,194113.53796450276
2027-09-07,165208.29312288595,128281.64355239668,179357.06878326242
2027-09-08,165716.00317301665,98027.56599760387,136011.3783731113
2027-09-09,158509.1512356993,128549.20451265831,158135.28968180806
2027-09-10,130660.47713741574,115004.99097398634,178500.41838465733
2027-09-11,149045.7728771604,146477.0249600829,188430.81287402497
2027-09-12,149927.94921818865,120108.27505728038,155056.925629755
2027-09-13,126832.70621614915,127898.21351568557,110000.0
2027-09-14,180067.966035343,118559.95885472074,181510.91008621472
2027-09-15,167547.24581151342,161299.32433335995,143152.94482123252
2027-09-16,145580.71652340674,124217.63020987759,125618.54644130694
2027-09-17,150537.71677989062,162986.02678262565,110000.0
2027-09-18,154167.65615895105,144654.7317181288,187907.5789243503
2027-09-19,109165.30263151419,138677.20109203696,172829.58390890926
2027-09-20,145056.45234958807,136637.19665171535,165035.55962433046
2027-09-21,136360.31504004402,137088.35136789252,200558.53598518076
2027-09-22,129967.59980210169,95301.89357177902,184021.1430265076
2027-09-23,144377.9941422809,124980.09890528639,205558.60093988216
2027-09-24,185953.73053699045,145212.8434813178,139359.81961232607
2027-09-25,162816.8572253402,129119.8506974661,169239.88627301282
2027-09-26,138576.42020434406,104706.58275753565,134432.3057511437
2027-09-27,161451.65562712317,129056.71988960555,164953.58869917973
2027-09-28,177987.10873172004,160673.89929259883,164530.4512171331
2027-09-29,168492.67365825537,152444.05087962496,183785.50001978755
2027-09-30,151192.6073984035,128883.92783141143,171002.40538512176
2027-10-01,137061.26444588852,147126.08698704556,183714.95704215814
2027-10-02,163964.4662722718,123402.87363337507,185475.68292905568
2027-10-03,157869.707708435,99330.31143711906,217408.43090242913
2027-10-04,167903.86440055465,113359.61221366802,163063.47358370526
2027-10-05,162703.4360336394,158131.99783314756,149297.50058533967
2027-10-06,170991.0543063867,125068.12452707252,175413.839536961
2027-10-07,139295.29576878864,125619.08837124967,152349.83940293005
2027-10-08,176347.8813126865,124602.91246705216,202603.13690560378
2027-10-09,153951.992093848,164274.45861231413,163769.20314320488
2027-10-10,191505.2174525053,159267.26047651714,157557.3199067722
2027-10-11,136216.24363820863,169938.0442020664,159631.05413467542
2027-10-12,184719.27606330498,127137.18621279908,185805.1833163761
2027-10-13,153958.21566925297,135321.2407974477,166529.5663689073
2027-10-14,136971.63992771105,102700.43411042576,155883.3299571316
2027-10-15,140322.28331891357,156584.81967012893,206637.7421877177
2027-10-16,143593.0538361136,108979.96807717717,151164.2635054415
2027-10-17,158483.31892803832,133901.9601477273,170782.45362872587
2027-10-18,160456.70976071,110248.55450260881,184350.73533542507
2027-10-19,138525.99992122842,119400.39711870348,134110.6275708244
2027-10-20,149512.90815478034,114929.2762411054,180565.73103093036
2027-10-21,192845.4071722373,119058.24530783528,146787.6311394301
2027-10-22,184550.86340201422,120295.79134331839,188101.22117834806
2027-10-23,158726.47339348064,120131.1616913486,148821.67773778253
2027-10-24,150760.069563364,145000.01041204552,185240.91870067493
2027-10-25,152400.62653436523,110112.46972487464,194328.3274584837
2027-10-26,162270.35945460835,133969.7456862496,188951.6035639217
2027-10-27,129544.14869603189,151923.26474150005,175528.96626123827
2027-10-28,144852.4692515331,120762.46543875887,164911.3792555466
2027-10-29,116628.31852244821,117077.45996654316,157318.76932063344
2027-10-30,157984.4624521056,125850.55674675548,202362.76319797628
2027-10-31,162943.91879405483,151235.05375049278,154611.10515631185
2027-11-01,140336.2707540125,133493.93735716044,147184.5463814601
2027-11-02,181479.73526580067,120438.14269706323,184638.11657072225
2027-11-03,125484.68673995318,138709.77972138472,152484.9903298971
2027-11-04,120712.5023958036,110158.74130294439,149098.6030557452
2027-11-05,154489.03637119944,142264.47118797307,138240.70623226516
2027-11-06,170941.96605224308,137354.93153863182,159375.9835318686
2027-11-07,183678.55382915738,124459.44751950009,168180.26947427716
2027-11-08,140822.3147426212,114905.45562794984,175348.01800853538
2027-11-09,171573.6166686259,114039.74339889777,190928.73737458864
2027-11-10,149229.83060998586,139626.71205422637,181591.75432064745
2027-11-11,146547.45400118362,152121.6490448031,165800.81116983003
2027-11-12,167673.19874973345,118528.4605534817,165639.69511964617
2027-11-13,163046.45756826838,138250.96066392673,181223.46431613405
2027-11-14,118472.15686031501,92433.51366516275,197996.54358442852
2027-11-15,179530.80699451792,119476.8808481704,172778.91238863042
2027-11-16,177601.82708294902,129440.93920832376,159679.121207371
2027-11-17,137488.74596980942,113625.69849432699,148156.947976118
2027-11-18,157916.07066874817,113142.88525378727,138205.48418293105
2027-11-19,159880.60372565477,117979.96798356005,184657.93278495752
2027-11-20,155213.47531647814,135259.4691098747,182715.52752007026
2027-11-21,138993.8969230916,126628.07766868526,182701.99755234655
2027-11-22,136567.53264123897,89711.8378001505,167169.49218025478
2027-11-23,149488.9185801711,91827.3972525688,200952.56440961853
2027-11-24,173454.5803851873,119076.42679857084,159349.393119134
2027-11-25,160872.00309188865,138238.35854896394,191015.9232185585
2027-11-26,142587.7133582779,80544.91283094577,169147.65631023006
2027-11-27,165433.9742129669,121004.85682927065,156616.28317705457
2027-11-28,93029.14758739849,120527.53858268642,183035.66676099075
2027-11-29,172975.31400744207,154990.08000775205,179011.99461104785
2027-11-30,115205.724424438,123069.60738916845,177853.40070387238
2027-12-01,142751.18117193735,136893.8017253367,171788.12528523637
2027-12-02,127606.60210747713,132542.62852157434,169166.35220222973
2027-12-03,124106.37048558188,91649.80336347039,222544.18384314966
2027-12-04,173216.5357475704,143827.72989937128,196053.6461943158
2027-12-05,140645.97597376216,133877.1370982132,185902.19168968126
2027-12-06,156930.0776346143,139148.83551414261,172459.58148047453
2027-12-07,149061.58842241633,200000.0,192157.45841312673
2027-12-08,159540.81654446243,92485.9670890254,181395.88508061194
2027-12-09,151536.4378212051,161044.53969569996,170576.5045610288
2027-12-10,124340.15551622861,124825.9446507936,163321.58484414988
2027-12-11,169925.3363889428,135171.92027925418,168219.81857142085
2027-12-12,140124.86833677374,129180.77958457764,110000.0
2027-12-13,118868.36202680497,122363.74599883522,174633.21846454812
2027-12-14,141437.69678068176,119743.00729170235,159253.52623757208
2027-12-15,180015.19581268623,135931.15724031418,205038.73996222345
2027-12-16,167004.43484226987,102690.87345990978,170425.5695578586
2027-12-17,143026.95731184282,143510.42501539178,143842.80477023084
2027-12-18,143014.84591363143,122508.50071206543,168902.6366091814
2027-12-19,143567.29897565235,109658.75189727356,146985.3361286249
2027-12-20,191534.9596712168,121899.76855607536,180414.96314567426
2027-12-21,157638.70904463108,152628.68590352632,176400.8420154687
2027-12-22,158600.83294382138,120363.96843370798,191072.4718843819
2027-12-23,170605.66908063684,136452.16512777316,152600.60058271955
2027-12-24,154775.78318053027,116842.78703712148,170748.17811701924
2027-12-25,144819.15708358595,143642.59329862514,139969.52050061402
2027-12-26,146073.00301830043,142339.1392982237,185432.88520234372
2027-12-27,148567.9748117187,163274.95899933542,181415.16596968268
2027-12-28,149255.55526980318,126839.84898101412,180907.71046260657
2027-12-29,164552.5908727396,142035.7864856423,170035.6186898527
2027-12-30,151038.91771614598,131765.215711701,179125.0035973534
2027-12-31,164652.80154431157,153325.69207353424,205295.4603827891
2028-01-01,148385.66839782835,117061.01702304285,163727.92634507568
2028-01-02,151572.7038063218,143410.09563179105,173050.19404162187
2028-01-03,110035.98630935785,126495.44866989974,146105.221418009
2028-01-04,168326.55349404964,128844.61281204704,150898.25884483667
2028-01-05,156929.76951795985,131651.5447200707,172151.89244805276
2028-01-06,169960.20219719305,134540.32713568019,194286.53802744194
2028-01-07,92074.89243612622,127907.87722380475,164361.8218664654
2028-01-08,191767.49409561456,133864.83729706946,164809.83635513327
2028-01-09,147208.2074368965,158406.1250361193,161048.52462090377
2028-01-10,172163.65633475033,147738.09434107394,158235.3532414249
2028-01-11,129201.88145748939,145644.78266494413,176489.3720255941
2028-01-12,162255.47810125138,121800.28853157033,137060.33180606982
2028-01-13,128931.68873652688,113993.66509189016,198180.67068666802
2028-01-14,137524.6207860839,147195.41004827956,155360.70944115188
2028-01-15,188280.62707733572,145768.8422655363,185881.8766796391
2028-01-16,146186.35198473308,156508.07216351767,142060.03085733473
2028-01-17,154348.65746359446,119128.34873255387,184714.4828720168
2028-01-18,167401.3546137751,125868.12420351375,184782.78137191894
2028-01-19,159913.6377594521,100489.28507454219,178452.44558412972
2028-01-20,153008.37810287153,122935.52009090429,148122.57252040456
2028-01-21,157299.2200493245,147938.26919043006,175490.0601711577
2028-01-22,198068.3117047655,121603.08317389243,143972.76393584345
2028-01-23,148847.6240593283,141528.63631361484,164439.20838788393
2028-01-24,154021.98093429935,126570.9440920394,192647.08822101718
2028-01-25,171013.08792015223,135833.02650798808,187527.4423955563
2028-01-26,172110.5186591597,109341.55498331798,170334.02473588954
2028-01-27,173740.6061112076,131533.77009341022,148554.25532969748
2028-01-28,162774.6044405837,76159.55252378699,184202.92966783224
2028-01-29,127139.90174539032,126635.86915308428,170426.38722935657
2028-01-30,182668.63064602192,100651.48161312749,118953.05683893069
2028-01-31,127073.09213962624,151707.90129784268,187217.85617896338
2028-02-01,156052.70930478067,143993.33234976121,169466.87765486678
2028-02-02,134914.48299961284,138400.07767538945,196453.9274556276
2028-02-03,148717.23306814014,157378.11208886883,145904.0485854583
2028-02-04,156575.2482060696,112919.50262515293,110000.0
2028-02-05,156427.14430900547,161452.53756248005,176139.84488359408
2028-02-06,158438.4150847057,146779.44815668694,176414.4008870034
2028-02-07,182274.22538117293,125742.00483005897,132805.22419265806
2028-02-08,159070.68603027958,150441.162649293,148473.00999093466
2028-02-09,145116.86729418702,110086.71677659059,230614.79036183783
2028-02-10,169281.74336576715,115158.74509250188,163276.5664886163
2028-02-11,173789.40977849282,119045.38498168539,186081.09748027675
2028-02-12,125447.84369726015,120478.40125484773,155685.48379789555
2028-02-13,161948.00139699716,110981.96243031544,124013.33622523055
2028-02-14,164023.45484621797,152015.49520771584,166254.31857049008
2028-02-15,144048.72993280017,125340.62079334303,164156.69967370568
2028-02-16,177514.13626623238,136345.08943042383,161202.67874929582
2028-02-17,146998.88825934948,119733.67540455375,167477.90161885935
2028-02-18,152511.52906943084,97229.14059012668,175813.901976204
2028-02-19,146538.5635143226,134861.03245104558,166697.42707241626
2028-02-20,150311.58095162935,95579.41044244402,142191.864305158
2028-02-21,128074.49826209596,128764.58717046157,180696.06541436265
2028-02-22,121198.9823481141,105370.32930100942,127113.8213829067
2028-02-23,181890.10126449945,165770.96798615454,124892.13593974759
2028-02-24,133060.77303363345,146404.528999145,186261.9708834345
2028-02-25,130172.15301087385,131903.56824288666,181154.44598697784
2028-02-26,106932.1977279257,152746.72019778405,168737.3019683712
2028-02-27,137220.76504620997,114766.31240561676,139300.1328953884
2028-02-28,123538.20413185004,139782.62881606168,154425.95930517034
2028-02-29,182840.30320272737,133596.58780693685,164219.57155089692
2028-03-01,170196.3417868527,134752.36146400607,134890.33269136952
2028-03-02,136236.9930964455,152902.36300192183,153741.3695234889
2028-03-03,195048.71610688616,143184.85785003644,184351.26743988696
2028-03-04,169635.3097398319,135197.02593085042,201400.71801436276
2028-03-05,143503.37232982754,100212.02614789066,160772.4354415119
2028-03-06,100011.88570252854,112719.16668496965,186642.74379495415
2028-03-07,195818.85145181484,127791.23919527697,127890.67844707571
2028-03-08,122208.55066472807,131680.70273697973,184507.92730449946
2028-03-09,117092.02506086216,109656.33295586937,152313.13487599543
2028-03-10,170451.4086401928,173410.18016041158,176761.60356757534
2028-03-11,198795.04812678546,157295.0929945643,164549.4467987264
2028-03-12,177685.45637021036,140838.1297670647,199049.10821524434
2028-03-13,161278.1824010472,131296.6635031074,150762.4157365218
2028-03-14,161895.08683330572,126180.23854177927,183807.3385463603
2028-03-15,167068.31117560616,112865.46771959976,163850.83580747625
2028-03-16,165178.5717957353,131394.64933333953,166517.2794837874
2028-03-17,155623.8284793875,134639.5457225695,165955.21435049738
2028-03-18,152084.02207903753,107648.30964133076,151395.19170112952
2028-03-19,148748.13744200955,136015.17551040815,169689.82275005322
2028-03-20,134920.70822266646,127205.33712115452,168621.73911331993
2028-03-21,144386.49846266452,95659.46395820696,175307.28546494804
2028-03-22,116140.86371609228,114513.06980596896,171859.113205243
2028-03-23,148033.207464105,122555.1003984104,187555.8800914692
2028-03-24,130228.17785698165,163978.37783212343,190317.18955304212
2028-03-25,127928.21365568458,140017.95624160764,146886.28691978837
2028-03-26,153597.88302306956,105961.33175620195,189112.99501299695
2028-03-27,177840.04572689199,138748.65320951748,143900.5986035832
2028-03-28,168366.33212004625,102148.52819910942,182932.82953903018
2028-03-29,118589.98792753645,149488.4389699673,183634.25326346312
2028-03-30,130207.43726859325,121519.7562672782,127951.02838342491
2028-03-31,168815.42375976432,128314.54860269492,172045.543423647
2028-04-01,130350.2521292338,153864.33965575942,159693.08550607305
2028-04-02,145507.33700005952,106831.0557654835,153307.16432542176
2028-04-03,161001.04198049105,104851.87266796616,199718.7512753781
2028-04-04,130633.11090272729,119495.21212577191,155619.0589059768
2028-04-05,152107.5101229192,148690.8193183477,152259.70755940292
2028-04-06,123319.4901016359,102651.77064141684,171665.28868011205
2028-04-07,137972.64712097571,79021.19923400976,185082.97441856517
2028-04-08,156395.63868285075,121879.14054863802,166883.73110777722
2028-04-09,118140.12532936662,139931.33439839658,195660.15200472355
2028-04-10,158809.49475920797,151604.71149529892,181681.46456321
2028-04-11,149607.24402146638,121663.09548246281,122079.35096590852
2028-04-12,161049.79908834296,122594.32107191195,158351.7268028458
2028-04-13,154478.28268129323,150770.21321660344,157639.47381426263
2028-04-14,177282.80859947688,96344.64940548243,180545.9409754473
2028-04-15,152504.49005295814,123006.62604670583,112254.02475976954
2028-04-16,141411.88917749494,133427.63001865105,226078.21359178988
2028-04-17,152445.95006064567,138085.9369831306,181682.57408767263
2028-04-18,160865.96058072775,120823.47952256411,173275.2896861892
2028-04-19,150977.2014065141,130619.93821070515,195994.48976122122
2028-04-20,150811.83382407765,85210.10763856619,221560.38916187774
2028-04-21,135960.1662438649,118151.52857799073,189156.42618094487
2028-04-22,136741.98164898105,138163.1568259804,190873.88812237565
2028-04-23,121947.89456400613,112318.70738341576,172875.1805382164
2028-04-24,184991.53486373878,131061.71598861275,166886.43342592713
2028-04-25,125122.7352921743,138043.70501444855,159532.50023189216
2028-04-26,136141.89604408186,123834.11438456023,151825.53618228008
2028-04-27,135631.85468861606,133068.34787793827,154885.68980661104
2028-04-28,167898.48753888882,112670.81382487698,140287.76878445438
2028-04-29,144101.00643415944,126280.99696547116,168330.8280849295
2028-04-30,174954.84145347468,140983.891052606,132937.3133010195
2028-05-01,136530.18751512264,132825.5132974318,174200.16353116164
2028-05-02,155579.88324447605,119442.43714784917,169200.72662306848
2028-05-03,133293.05893480487,134035.89527723426,173232.57656450712
2028-05-04,192902.98255546775,142862.97623145912,158513.10545956017
2028-05-05,126248.03161940974,93101.05698560539,237690.92814397108
2028-05-06,156196.41420454055,150863.33316920616,199922.5498039669
2028-05-07,162675.53761864197,123947.41470374071,142620.0649981361
2028-05-08,158275.98194902996,137658.81879832415,175123.09792339176
2028-05-09,146294.24682244583,151550.4446256141,156623.86485537887
2028-05-10,147403.58600533148,105309.87344985161,147681.44601243688
2028-05-11,150876.22943958218,117230.06195630415,140518.41443527344
2028-05-12,147059.95996743022,124806.12347423732,179508.7671967036
2028-05-13,169277.5823358982,115892.4366197603,155009.63482846937
2028-05-14,194210.46003182704,161228.85836506257,191292.17252855448
2028-05-15,138850.16429984334,114578.10231111773,191863.20871966967
2028-05-16,122603.94040841845,120000.1579692364,200226.11647465188
2028-05-17,148234.3590329749,133679.00256885358,151247.49114636972
2028-05-18,201594.18675308637,108361.3085306304,180458.04343522422
2028-05-19,133926.50864060537,122877.74718838725,183913.99276613063
2028-05-20,182782.33610888134,135714.15870250316,159568.08014771278
2028-05-21,183554.0162815288,124008.51272111479,153021.01693735673
2028-05-22,138928.2351658401,128319.03653980093,205409.4546470714
2028-05-23,161379.6615837055,120472.02197592932,175004.90926610518
2028-05-24,182567.93246257075,102739.5344347462,183991.29051565824
2028-05-25,142417.44518025024,135788.6778041063,151914.3277397856
2028-05-26,145928.39279795275,161588.79528965036,143175.74173651173
2028-05-27,138366.38172102714,130331.22935410189,157472.10496117358
2028-05-28,129704.86538614266,134054.7541104559,167271.52947742006
2028-05-29,137014.44909867985,142469.00959210348,146587.15985001833
2028-05-30,125521.19466475488,107152.05106215941,169783.41420969157
2028-05-31,150681.66936518453,160645.2638463329,132852.885862493
2028-06-01,134600.53537882716,133641.91833561045,145358.9567056628
2028-06-02,154675.71823581494,159373.42418360396,184760.04746209126
2028-06-03,118882.08707592745,116805.4060805682,183283.39144611367
2028-06-04,156617.60464428915,162725.11460604085,161378.71116148893
2028-06-05,166670.57923217848,143952.7988926261,147609.18520030702
2028-06-06,110125.28714857089,139954.72154534244,147397.12186642777
2028-06-07,157481.13139695144,134212.44017835666,161788.0985892911
2028-06-08,174553.37984946585,125526.48487465992,184179.40681619642
2028-06-09,125807.17962617589,151609.5698525297,190421.40520957514
2028-06-10,183451.44773675408,132526.47765726486,159076.30181939667
2028-06-11,158380.3801873209,94592.74533543126,144623.16662833476
2028-06-12,135899.7628848318,109890.64368927396,175892.56003305933
2028-06-13,148884.61844684588,126654.77646053054,151882.23064623133
2028-06-14,161166.53825043445,135579.98169698,158598.44194505355
2028-06-15,151520.10782824823,128981.40719980188,199156.07398961482
2028-06-16,160775.1198489274,151941.47421628595,188196.5394284469
2028-06-17,131586.5281384127,94880.16644730474,173475.43486953195
2028-06-18,153387.21648072157,132584.58285709287,142017.7819755201
2028-06-19,121725.7100619004,97276.37394303121,174650.7244843545
2028-06-20,147775.478773026,143674.82131871502,193378.46039732557
2028-06-21,131921.84717070422,128299.74314004395,161736.05935315823
2028-06-22,135289.40114820466,137552.97949643413,199724.50997970774
2028-06-23,174721.86350420874,114450.10670938421,198440.39636940055
2028-06-24,171826.20241188537,153030.36876983952,206602.12230715642
2028-06-25,162182.76241814354,148751.04395305933,176715.34878368975
2028-06-26,128153.74470654842,140503.797454214,182922.61739573226
2028-06-27,143671.83100610395,127668.68955645806,201112.12034328398
2028-06-28,174261.95399958367,140437.4311353124,179842.66661551746
2028-06-29,152834.3382727981,117275.93377622771,158972.8496286153
2028-06-30,196386.59079963388,145400.00186237282,160132.05759638705
2028-07-01,157866.35678788743,159690.65609783056,175248.20898302225
2028-07-02,153840.98232980064,149270.99007962536,141607.64871718318
2028-07-03,143817.67071594996,116867.15554346662,166848.30386198775
2028-07-04,152670.81809564563,136505.51171091586,194124.03660106557
2028-07-05,146950.60327238913,106723.45221234435,121792.41527436383
2028-07-06,164162.1735337718,140303.02560116217,203758.60623947933
2028-07-07,169134.04633589167,138110.8614315257,194692.23281146953
2028-07-08,134280.21078984102,96343.30588842105,159885.17845172953
2028-07-09,123375.34092884444,109087.89080957745,181954.59821317982
2028-07-10,113275.89253793407,124903.4998586122,170069.2499919392
2028-07-11,160159.82653825087,124584.52455146513,197059.78810565104
2028-07-12,127932.66787652252,108229.4151624615,191619.0291409387
2028-07-13,106942.18814095034,137001.6171283393,139198.4440899738
2028-07-14,157771.57209061927,134526.5249609292,182919.7730962119
2028-07-15,199859.99034865582,126503.15562438665,165476.18721984857
2028-07-16,149878.58176920214,116395.75299714947,171822.3165513982
2028-07-17,166769.81548903283,148876.72827549814,153980.21817866404
2028-07-18,151636.5871709513,159797.3280355893,208459.01552065837
2028-07-19,148022.20693617716,121295.89329076234,192881.36003785668
2028-07-20,168381.52965975538,118980.99549121322,153725.0343925947
2028-07-21,144194.50911622698,138841.73797741593,140638.5666479749
2028-07-22,155347.84628143805,123555.47116455424,161515.20211848733
2028-07-23,156433.95612392027,127490.85038806178,179559.05821400872
2028-07-24,136638.19092713902,143313.7567310441,175284.5285668169
2028-07-25,169840.84699073047,95631.59042486873,197568.92214490136
2028-07-26,146500.8048660918,153729.44184734806,187378.23388797874
2028-07-27,134885.0968101431,131308.24943792814,191330.51856656396
2028-07-28,160730.19687140806,122593.12339788076,177190.81881342962
2028-07-29,132030.64036417924,128393.78522401392,139435.42793535822
2028-07-30,150563.62314738258,129323.72839036933,165694.63231476815
2028-07-31,149817.62006711593,98838.37653799134,193321.97427799064
2028-08-01,171717.91131663157,156908.88809415826,168866.4955724578
2028-08-02,159493.96465759905,130743.86138087114,181067.98810972244
2028-08-03,149499.46082509714,137974.03834805277,162987.53706458508
2028-08-04,166355.32598400573,147127.89587033278,147344.13933207942
2028-08-05,177804.15098034625,111619.07576391459,167286.43059098558
2028-08-06,161156.20612703724,138522.4941826341,176799.04374671838
2028-08-07,150207.0523968676,125182.46036382171,155574.87017184825
2028-08-08,123763.2753529968,145241.8739538969,164814.35261315329
2028-08-09,128697.72673849255,91709.90643367308,149331.80867630837
2028-08-10,143895.50591290664,128216.30259565715,194623.3881864101
2028-08-11,137809.75595681433,119149.22819588869,163521.97333306324
2028-08-12,146260.57394029107,137780.7331114148,201960.62199277602
2028-08-13,151132.99849794214,138460.79537262765,203632.4527119
2028-08-14,160593.8550871346,117262.73389320353,168216.98877612164
2028-08-15,148590.0244388182,117180.87044483122,147814.1278839583
2028-08-16,159730.03287652403,128008.02336596807,124110.24668986659
2028-08-17,151289.4882962024,113860.43990832625,137615.18439341057
2028-08-18,110490.66867292258,145155.7065181383,139775.63385222948
2028-08-19,131213.2921236249,123354.27039194597,200326.3318041531
2028-08-20,147118.24888556768,77674.21205221045,172548.1409189928
2028-08-21,125806.10514317785,123253.20298080749,178571.29953002374
2028-08-22,161998.5745999241,111306.2112248085,121150.73780342723
2028-08-23,180615.01664687396,100637.03532170298,143644.73855722023
2028-08-24,174375.23703394632,107726.32051199369,189515.75508181832
2028-08-25,145731.14258139583,131969.35249299346,176309.0304724169
2028-08-26,179814.52273699903,153915.53490846817,166761.48386891687
2028-08-27,152973.34914404224,135637.32052956964,182426.53188920268
2028-08-28,143258.2805776392,119082.93901211668,205987.55173498794
2028-08-29,137731.94672918122,138206.27551307264,165137.0658021849
2028-08-30,143950.60627023745,121736.37441605816,171526.13565847752
2028-08-31,142236.4636291754,117497.1933550634,174237.1322120887
2028-09-01,153408.32444750975,109221.47197180628,222626.41197602783
2028-09-02,153211.4796209973,98467.08147846906,123814.16218278144
2028-09-03,150060.9204030683,122981.37328192999,185030.90632535378
2028-09-04,158738.763394927,132844.96281856237,167474.3505273006
2028-09-05,173812.9254957268,128260.77393973198,182468.97797605195
2028-09-06,168991.08270882646,122512.59529694755,155537.80381211606
2028-09-07,120302.04063100193,112976.57090745794,168922.7693211141
2028-09-08,98921.5773019609,140948.43145032943,185651.0327482409
2028-09-09,168686.39822478546,106291.62544096148,238484.0244229645
2028-09-10,122662.42603169158,143968.50244918256,187776.79616684557
2028-09-11,145504.69196214632,111960.09365931895,151342.5568433288
2028-09-12,126597.73947881281,116456.16572764536,160677.28699550053
2028-09-13,113960.3912483996,103597.86656891782,160024.8896155552
2028-09-14,160829.25456409575,120974.76135605855,130495.85020213967
2028-09-15,165183.10320605294,147555.62425260362,162738.01578256837
