date,unit_name,electricity_kwh,steam_usage,fuel_usage,production_tons,total_energy,SEC
2023-11-08,CDU,78406.37938228247,72483.08343063528,30054.957104517598,2123.1651265029464,180944.41991743533,85.22390352909945
2022-08-05,NCU,106541.14243262415,43397.58464904143,33640.455217265844,2373.7817281097196,183579.18229893144,77.33616790669228
2024-05-22,NCU,109566.49584193094,46219.934166707055,20970.97213706936,1587.4206435650499,176757.40214570737,111.34881158452325
2023-02-12,NCU,105349.98770537833,43171.35510117313,40602.25910048126,2472.359751415612,189123.60190703272,76.49517906880065
2022-10-08,CDU,69253.53245367922,35383.5956666035,26624.429185998786,1538.2093146400593,131261.55730628152,85.33400237340047
2022-11-21,Hydrocracker,94677.2393125862,57676.105419423366,29955.438176245512,1507.6488555953724,182308.7829082551,120.92257572553997
2022-06-26,VDU,64714.90947536327,52764.76429687826,29707.73215877774,1625.684086754747,147187.40593101928,90.53875050523526
2024-04-08,VDU,91844.41325115354,46936.953745585066,35824.34339035518,1966.103565699381,174605.71038709377,88.80799233227734
2022-01-08,VDU,81864.52648855728,39873.96278575773,29736.95385465345,2157.7173552890235,151475.44312896847,70.20170772491123
2021-06-23,Hydrocracker,91962.66191292393,41247.82218867284,29387.045677089685,2141.9813035533816,162597.52977868644,75.90987349373671
2022-06-07,VDU,83552.7170253361,42372.76039851085,31485.762244050737,1585.1674429182,157411.2396678977,99.3025944174786
2023-08-20,CDU,105534.6296445367,45833.55758266431,31814.32036286328,2519.6185796614304,183182.50759006428,72.70247531460858
2023-09-01,Hydrocracker,108843.30152486879,49962.467673813415,31455.75071865813,2241.413971800968,190261.51991734034,84.88459620177433
2022-08-17,VDU,84589.49612262982,44232.35302639129,40856.11693377602,1596.909800479489,169677.96608279715,106.25394498289732
2024-11-11,Hydrocracker,102746.38341469858,48771.74235919525,32064.89154127453,1903.235988724097,183583.01731516834,96.4583574516368
2021-09-03,VDU,92777.32273972241,45282.280156124,32590.07165930608,2261.2952541220657,170649.67455515248,75.46545469640859
2024-03-18,NCU,87535.11992106817,50904.0933252182,31593.213226933516,1722.2321724513963,170032.4264732199,98.72793528830589
2021-10-22,DCU,85830.57033903289,46947.5023133586,24258.889952396657,1684.2530212095055,157036.96260478813,93.23834401794088
2024-01-24,VDU,77336.44401758074,55936.31130203053,36491.7507231859,2800.0,169764.50604279718,60.63018072957042
2021-06-04,VDU,89508.1497898565,37969.260743099876,25911.95678840266,1532.2626719554967,153389.36732135902,100.10644397256065
2023-06-03,Hydrocracker,86931.32166415287,47030.61381979626,24837.944609376314,1858.4232057261966,158799.88009332545,85.44871781843301
2024-09-30,CDU,84734.05975878259,52232.69325050182,28770.760702241576,2047.228276027477,165737.513711526,80.95702645976034
2024-11-07,NCU,102693.65857210914,49182.67182907633,28976.843133765036,1811.989875847703,180853.1735349505,99.8091523278197
2023-03-01,VDU,86273.50439732465,46321.573939864575,40742.23161785884,1744.2313686790396,173337.30995504805,99.37747541274972
2021-10-22,VDU,92467.6646324422,48213.95097093105,36873.34781614648,2024.9505975675706,177554.96341951974,87.68360256926955
2024-08-25,CDU,84562.74440791173,49769.55261681743,25611.21279884003,2051.214264089652,159943.5098235692,77.97503782207446
2022-04-26,CDU,82656.85342961701,48722.257866961154,29095.307261252572,2396.049638662019,160474.41855783074,66.97458014577755
2024-02-23,DCU,103036.38473241321,37229.13792442485,30067.327780675856,1469.643513019672,170332.8504375139,115.90079425964431
2022-06-02,DCU,96619.96833983547,47752.90954069692,24259.545375523292,1965.8052010474526,168632.42325605568,85.78287572247861
2024-03-25,Hydrocracker,68655.36053925926,32855.41607825388,32771.41628510112,1880.190315942869,134282.19290261425,71.4194684250754
2024-05-29,CDU,88063.58317424104,39268.31450022584,21047.203852505583,1829.547136029662,148379.10152697246,81.10154617222545
2022-10-09,DCU,98270.96416205807,44799.59057532811,24170.891019777828,1759.8087759225434,167241.445757164,95.03387416027127
2023-03-03,VDU,87785.7582621999,55085.17780718068,24670.409598990398,1606.16738158021,167541.34566837098,104.3112614474447
2022-04-20,VDU,102338.21527240792,31549.08785607289,25583.624513928753,2022.9099121497982,159470.92764240954,78.83244166465906
2023-04-27,CDU,112116.44263300295,55849.92374647018,25115.4815134255,1768.3008588531554,193081.84789289863,109.1906091241302
2024-09-27,NCU,107722.08453518516,28049.970107140554,19038.354721539632,1696.6649437275503,154810.40936386533,91.24394886343848
2023-09-27,VDU,98178.74350506485,50086.68231025714,34463.75302476577,1980.863582133666,182729.17884008778,92.24723019202716
2024-01-09,CDU,88822.73140774398,47116.39973465056,27792.52824040422,1809.6800743521605,163731.65938279874,90.47547226899336
2024-08-27,VDU,66972.58931739468,54731.4872991492,27873.08054182962,2192.1150790462666,149577.1571583735,68.23417191375314
2023-04-05,Hydrocracker,85190.32751401374,43951.01929526041,18761.04036169993,2473.787280615805,147902.38717097408,59.787835570953554
2023-12-25,NCU,70763.48759867763,37490.80132451099,25879.204553175736,1653.9340282234932,134133.49347636435,81.09966370329684
2024-12-20,CDU,81658.16643525563,37601.9820639361,36417.251898846414,1079.9148253060189,155677.40039803815,144.15711012572066
2022-03-22,VDU,79438.44874866362,48921.5770451407,34025.37205859807,1982.1599444482767,162385.39785240238,81.92345845107947
2021-09-13,CDU,74724.92080188292,39199.2198205774,17840.251504593223,1983.4101017067987,131764.39212705352,66.43325654823747
2023-01-26,DCU,87451.85610821618,49613.60438326384,29336.98936034839,1690.3934901009463,166402.4498518284,98.44006784591393
2024-02-29,CDU,79991.90095999633,53004.564704411845,30239.387211210505,1891.8076848839614,163235.85287561867,86.28564847257776
2022-08-22,Hydrocracker,63390.215519312114,59487.909117943535,17738.94740875793,1563.3126421475747,140617.07204601358,89.9481448911225
2022-02-08,VDU,78155.79702648202,48831.14330300795,41498.486552203074,1653.6990585929543,168485.42688169304,101.8839709717489
2024-05-14,Hydrocracker,85933.84532355839,64497.72584234712,35364.349418396705,1684.0517395713698,185795.92058430222,110.32672941010209
2024-06-26,Hydrocracker,85883.1028742555,35047.664081032315,35350.82771963255,1676.4669896642038,156281.59467492037,93.2208004323566
2021-05-14,NCU,76598.8026701546,36510.327525013134,27240.806839433404,2097.8309468709185,140349.93703460114,66.90240566998223
2022-03-05,DCU,87120.6304833733,38201.36854625029,19141.64734930192,1794.3861970441167,144463.6463789255,80.50867010507534
2023-11-06,NCU,79456.98078269315,50811.494566731984,46633.24909762283,1574.6355429126907,176901.72444704798,112.34455188266807
2022-09-29,DCU,90418.34413715856,58856.7260980814,26836.21174456319,1624.0120807051337,176111.28197980317,108.44210093765867
2022-12-17,DCU,79663.59809690957,49750.08477866843,28319.49460924554,1627.9958951600163,157733.17748482354,96.88794545106632
2023-04-19,CDU,87001.10409210736,47219.06829744489,23799.726500268203,1943.5534798067072,158019.89888982044,81.30463119828123
2023-01-11,DCU,106003.14435636076,40203.29197168862,28782.210908361678,1590.5917563072796,174988.64723641105,110.0148083519966
2024-11-22,VDU,107682.11712858721,55892.098303109226,24202.34013753668,1736.254123365631,187776.55556923314,108.15038711340185
2023-09-17,CDU,86415.58907617617,35553.314633204405,32772.874482315914,1640.8700307061933,154741.77819169647,94.30471353364844
2024-07-25,DCU,70460.54151578253,36798.34643879674,34046.06211067538,2371.406882383741,141304.95006525464,59.586969707709855
2022-11-18,CDU,96683.61634680959,45123.33721216973,31538.115450383902,2100.9474963317125,173345.06900936321,82.50804425718702
2022-05-07,NCU,84078.97977356917,48471.91479321544,38478.654408075614,1963.573873485277,171029.54897486023,87.1011533023143
2023-07-14,NCU,66366.51968300671,47675.01611155244,25065.850768506734,1504.660577615492,139107.3865630659,92.45100764420641
2024-05-16,NCU,107469.1531406519,41526.8579835304,26805.42923116692,1876.4474255459127,175801.44035534924,93.68844443067918
2024-06-13,NCU,105400.70132751549,34332.943627031476,35478.26218480575,1106.490970847053,175211.90713935273,158.34915218984807
2021-11-12,DCU,92412.84293841377,41480.78749862366,35385.388594541706,1707.0811814458148,169279.01903157914,99.16284056755171
2024-08-06,NCU,89855.94095000977,23588.76938334262,20606.83574426444,1424.4372754999818,134051.54607761683,94.10842329337692
2022-06-08,Hydrocracker,79501.93462310398,40651.78502170209,42379.69349264663,2080.8108736293984,162533.4131374527,78.11061312552552
2022-09-09,Hydrocracker,93959.72118094527,41058.16417531076,22539.959336591437,1571.9742282469267,157557.8446928475,100.22927975642244
2024-12-23,VDU,90147.69546963778,42243.833152035615,24007.83702908222,1420.168539511651,156399.36565075564,110.1273273554815
2023-03-23,VDU,91866.0888661184,45815.87862607025,35659.654493843984,1916.7661855348995,173341.62198603264,90.43441150734789
2023-01-22,CDU,68513.98025513845,44703.40759386732,30035.26911494434,1783.6078673621355,143252.6569639501,80.31622846327396
2023-10-17,NCU,94912.43574924239,52052.570402939906,22816.964523284667,2181.2784604745057,169781.97067546696,77.83599102635128
2023-01-04,DCU,97835.96631940365,55774.592805190965,27870.97167604527,1638.3459371450292,181481.53080063988,110.77119104460222
2024-12-18,VDU,83758.9510174573,49574.72689138493,43491.41014215949,1575.2677991152232,176825.08805100172,112.25081103690346
2024-02-09,CDU,67518.3824563276,57785.403190364384,24657.038193381468,1840.765214796786,149960.82384007346,81.46656761798305
2021-07-25,CDU,83161.54818535587,53737.13323144628,24460.39832147504,1904.1339326007612,161359.0797382772,84.74145488173981
2023-09-26,NCU,116144.91155504042,57091.54633798427,26656.9044563184,1789.1380042572816,199893.36234934308,111.72607248501441
2023-06-08,DCU,101413.2049570986,59569.659369653455,36355.68747971201,2497.2175231967835,197338.55180646406,79.0233730035033
2024-03-01,DCU,84729.8420977763,48338.73020117709,36337.00481184213,1684.852804293813,169405.57711079554,100.5462178530189
2024-04-25,NCU,88647.48069658206,39660.37223242995,31502.50436416127,2011.0467921243521,159810.35729317326,79.46625504638753
2022-03-12,CDU,77620.71474846486,51374.29189486231,33051.32337997722,1799.0396731519957,162046.33002330438,90.07379461476366
2024-08-19,Hydrocracker,85072.10534155119,42687.54100984316,27876.981718699866,1372.6038291875302,155636.62807009422,113.38787256787593
2022-10-11,CDU,77439.392872713,34468.927566783605,35904.47614836523,2291.821801016508,147812.79658786184,64.49576338016394
2024-07-13,NCU,104662.04429283645,60214.42275946894,24070.495167303594,1666.4292258424807,188946.96221960898,113.38433057310601
2022-02-02,Hydrocracker,72968.56857722336,43246.46089634095,29857.4932591658,2350.607714650549,146072.52273273008,62.142450151213694
2022-12-01,DCU,78653.76313872653,40111.453443891034,24704.677816212145,1486.775796165195,143469.8943988297,96.49732983875452
2023-10-09,NCU,71673.3541093746,39411.696460881074,32672.371462363935,2000.2495618899156,143757.4220326196,71.86974304185915
2024-11-01,VDU,98453.86241380386,50600.93637314906,32811.25469957612,2107.9298062692114,181866.05348652904,86.27709183941501
2021-12-02,VDU,92016.45927500686,39899.50031337016,25184.82998361092,1734.755139897612,157100.78957198793,90.56078633740798
2023-06-21,CDU,96389.4596031299,37186.958543869434,23672.27541892638,1614.7715644287853,157248.6935659257,97.38138633965318
2022-11-05,NCU,85893.45533114941,43645.45286832682,32467.95657817967,1406.966222453912,162006.8647776559,115.1462360589561
2024-12-26,DCU,85786.07093348596,40203.82056549884,32739.00510651513,2101.1163110404364,158728.89660549993,75.54503088260742
2024-12-08,DCU,71469.37339920866,43543.110629487805,28950.5815001203,1753.95615622109,143963.06552881678,82.0790559776512
2022-04-09,CDU,97530.24152549934,39529.56118912095,39375.94641095656,1796.2485485577774,176435.74912557684,98.22457435928816
2023-04-11,NCU,79149.27865572309,49236.21524940265,29599.019989100205,2219.0722657871943,157984.51389422594,71.19394727696373
2021-10-09,NCU,87247.01097579149,25538.00214622399,30524.18685993104,2057.5885209751364,143309.19998194653,69.64910550435475
2022-01-14,NCU,77789.84685101756,42492.46561940896,38457.24079287282,2037.3119151633082,158739.55326329934,77.91617576171443
2024-06-06,CDU,84169.88862336059,42215.82315222395,37691.868114783894,1396.357932036252,164077.57989036845,117.50395520087088
2021-02-13,CDU,123442.28713017156,34058.477605836306,47873.55004570962,1963.1935705781116,205374.3147817175,104.61236113423082
2021-10-30,DCU,94120.15870226978,49443.51812751197,32097.15048880665,1931.2016586242112,175660.8273185884,90.95933950457004
2021-08-11,VDU,87380.41256039854,51314.57207385269,27548.30683008909,1253.6477405221985,166243.29146434032,132.6076585078778
2021-11-21,NCU,79886.03148234385,61820.597227884966,28382.71607657825,1500.8719997828275,170089.34478680708,113.32701576911195
2022-05-14,Hydrocracker,114595.39393631104,44400.89388551376,29706.463442988636,1191.0021373290656,188702.75126481344,158.44031286794927
2022-09-13,CDU,105347.55546009977,32139.73818272476,25270.398535258075,2001.200143719392,162757.6921780826,81.33004221935758
2022-09-28,Hydrocracker,76566.30270259228,34308.75722988011,23023.40701277992,2122.0897337300426,133898.46694525232,63.097457575413706
2024-11-12,DCU,96491.42650719419,49919.29765502562,32056.15603000287,1923.520801156806,178466.88019222268,92.78136222124171
2023-06-03,NCU,100210.60660560182,45322.59600563146,35311.2358749308,1891.4493474365904,180844.4384861641,95.6115683093791
2021-06-20,VDU,78493.24618647578,51636.50015103617,22764.25754007672,2004.215609607995,152894.00387758866,76.2862055083451
2024-09-26,CDU,107998.18799839952,36891.39045858376,25792.074354919172,1219.8286219582499,170681.65281190243,139.9226495750681
2021-08-21,DCU,89049.69614807171,42355.43748674038,33670.41576318325,1540.61829778728,165075.54939799535,107.14889576158212
2022-12-31,DCU,90010.50051458777,49159.209621313,36407.573447008224,1998.6357561819154,175577.28358290897,87.84856522247067
2023-01-23,CDU,81507.3167627144,36650.898217142705,35899.494727996804,2020.6567264445614,154057.7097078539,76.24140592099755
2024-10-22,Hydrocracker,82429.70930948465,49856.04617799633,41818.2531349068,1270.7564519010944,174104.00862238777,137.00816420166296
2024-01-27,VDU,75834.57352436388,41848.95309327881,19585.87805460353,1586.3770907675892,137269.40467224622,86.5301229267164
2021-01-09,CDU,94462.38724850302,52697.0509539737,36073.69559741079,1760.8148201052077,183233.1337998875,104.06155815348001
2021-01-15,Hydrocracker,94723.04547879653,32111.299634188505,24928.8558178638,1931.5317423411277,151763.20093084883,78.57142474236696
2023-09-25,CDU,99401.14275168562,38578.37008969484,42430.65125617084,1837.884249662061,180410.16409755131,98.16187506407111
2022-04-10,CDU,95781.94817472695,56118.997110268145,25523.9988687258,2013.0848289239054,177424.94415372086,88.1358508118922
2022-12-04,Hydrocracker,78215.20120830981,56608.32009907649,47684.02210696589,2229.169178532937,182507.54341435217,81.87245058469013
2021-01-15,CDU,108792.31120273683,57199.165260389316,24163.948210964692,1686.4401000080886,190155.4246740908,112.75551658975542
2023-03-01,NCU,83201.4132416656,30718.455286120778,39491.37060345666,2201.885590644937,153411.23913124303,69.67266591099701
2024-12-04,VDU,83039.88844644984,61734.18252095462,24632.414689168654,1753.740849170486,169406.48565657312,96.59721716392811
2023-08-19,NCU,100865.9547642136,46417.00622156127,28975.63131848895,1799.1102491265694,176258.59230426382,97.96986726624101
2022-04-14,Hydrocracker,75672.36953367393,47128.46871905628,30168.945673531598,1812.465938767015,152969.78392626182,84.39870822086961
2023-06-22,VDU,95998.1888131777,36177.255690111706,26499.643553305486,2228.34604080967,158675.0880565949,71.20756164017519
2021-07-24,DCU,88870.86696427046,61611.72391564066,28166.473232206463,1080.0574311219877,178649.06411211757,165.4070042613687
2024-04-10,NCU,109250.206802086,40987.30556284842,36751.66598937195,1668.3544063861361,186989.17835430638,112.08000988192208
2021-12-17,Hydrocracker,77031.40610760545,52916.2967432348,24318.20157278727,2170.0174850369967,154265.90442362754,71.08970572234696
2021-10-24,VDU,102374.77397260423,54821.350748327604,37930.10575523139,1326.6571848869507,195126.2304761632,147.08112442235077
2021-06-23,VDU,99322.4102625716,37012.54345921018,35908.325622851306,2194.143400495285,172243.2793446331,78.50137748779436
2024-12-03,CDU,89327.60101515161,50214.110439486,21355.285099470275,1466.3404754518986,160896.99655410787,109.72690125362763
2023-07-22,Hydrocracker,97084.17781893414,49973.3411175387,44166.01707348664,1899.3304922747514,191223.53600995947,100.6794429867436
2023-08-17,DCU,89724.5269780234,35864.50516916276,31211.33227682856,1960.193441353942,156800.36442401473,79.99229112597673
2022-01-07,DCU,90383.1358515871,45740.09470060772,22922.084978826395,1349.365239744088,159045.31553102122,117.86676493992444
2024-04-19,VDU,72619.56320786533,53930.32739865228,31834.908747477668,1914.7945031490865,158384.79935399527,82.71634323866836
2023-10-31,Hydrocracker,90996.95734386575,45623.81250674277,29606.45130260933,1417.2098781329034,166227.22115321783,117.29188719190492
2024-12-09,VDU,96710.99265288259,52173.607684934,21821.14715282279,1809.1878785752124,170705.74749063936,94.35490338630561
2021-04-17,Hydrocracker,79164.9436281889,42774.117284143445,19906.904206573636,1711.5153708988303,141845.965118906,82.87741233922618
2023-05-09,Hydrocracker,87331.70334726943,52955.94906679591,25170.48374027913,1590.8649205005656,165458.13615434448,104.00514463684515
2021-02-27,DCU,77493.2766807423,49268.8675001139,34460.65225821547,1920.6764444745925,161222.79643907168,83.94063294881232
2024-09-02,VDU,102544.26100616698,58083.355383005895,40668.88798200848,1624.7822318113767,201296.50437118136,123.89137475165974
2024-10-22,Hydrocracker,87972.98554572352,40333.79908442804,31950.30036754477,1037.2717966994194,160257.08499769634,154.49864298598646
2021-03-06,Hydrocracker,94337.20440576776,36232.92882773759,31435.764260792028,1743.2689145938828,162005.89749429736,92.9322470779207
2024-01-23,DCU,91801.77064250608,36197.4869455332,29079.031682589553,1433.1249285291633,157078.28927062883,109.60544063094383
2023-07-08,DCU,72854.83309998763,56663.675309052094,37586.889060842164,1915.2011801415406,167105.3974698819,87.25213789683033
2022-04-20,DCU,67146.65453825358,59695.98067121955,24051.223795374433,1316.9827315907585,150893.8590048476,114.57542713759486
2023-04-01,CDU,65800.75496375581,46267.60511480619,33366.92604302861,1448.842067494836,145435.2861215906,100.3803584838338
2022-06-06,VDU,102932.78078273822,53173.22954665124,28698.71174351042,1973.983241362653,184804.72207289987,93.62020821682762
2021-11-13,CDU,79759.71465714586,45345.930964535066,32187.7393256527,2209.655983901066,157293.3849473336,71.18455818160342
2021-06-20,VDU,101249.89771754819,46625.886278832666,28633.39410675564,1487.609063222729,176509.1781031365,118.65293272733246
2022-05-29,Hydrocracker,81471.91491924804,62276.98004162332,27083.84282056373,1847.621076086391,170832.7377814351,92.46091636023712
2023-07-01,Hydrocracker,78032.89955219498,55530.11811633779,28101.167839222468,2063.981849409356,161664.18550775526,78.32636006659567
2022-05-07,Hydrocracker,81678.26453895381,33507.95366191956,19828.127513504507,1644.4717187414362,135014.34571437788,82.10195661966654
2021-06-16,VDU,105878.35614145924,53628.56829852779,25083.970033446487,1605.931286764257,184590.8944734335,114.94320833948018
2021-01-11,VDU,93952.97186154353,28295.28861945707,28621.314009145557,2183.8522119272848,150869.57449014616,69.08415032215085
2022-12-28,DCU,84345.38940131332,38846.09462807553,21304.833985179175,1436.4141799636309,144496.31801456804,100.59516261404951
2022-07-30,VDU,80899.04741404926,35777.142825296476,35821.0124001601,1827.7361901120019,152497.20263950585,83.4350183929777
2022-09-03,DCU,100458.94854143632,43874.657474906024,25121.505480189135,2183.5202756130984,169455.1114965315,77.60638332014166
2022-06-08,NCU,90435.25674746874,53237.59009432921,24874.541436195264,2178.218757742458,168547.3882779932,77.37854046059107
2024-01-26,NCU,104545.87198438236,58262.67349584272,33493.5327942755,2244.7932266677417,196302.07827450059,87.44773279893535
2022-09-18,DCU,80487.20528150257,37777.692558925446,38752.016485068554,1562.0759292195198,157016.9143254966,100.51810631506817
2022-03-28,DCU,94505.45483931142,38889.41797038117,29173.650069900326,2105.2163482739484,162568.5228795929,77.22176536054437
2022-05-07,VDU,88003.74210932488,46391.476387994604,27556.77481122592,2437.488603454964,161951.9933085454,66.4421540593011
2022-04-24,Hydrocracker,100782.9708127405,39871.534041217616,15482.578808568667,1648.6879577208113,156137.0836625268,94.70384188307818
2024-06-09,VDU,89074.99229242068,61214.588673849365,28085.624273402307,1620.1203864405134,178375.20523967233,110.0999695655776
2024-11-25,DCU,79573.91983874123,42440.52881268435,37810.95136060141,2127.292513185084,159825.400012027,75.13089949850328
2023-03-10,DCU,105403.42928142882,42770.784973936796,18630.981429492706,1975.3847944680879,166805.1956848583,84.44187489545497
2024-10-01,VDU,83228.10777548398,48350.91506797943,32561.149832600724,1770.1079301388122,164140.17267606413,92.72890645893679
2021-07-10,NCU,84685.11968400257,50715.95543367711,31665.344316977425,1424.5324869964525,167066.4194346571,117.27806909262374
2023-12-23,VDU,94425.78051065403,48138.01163454764,34477.46138891169,1735.66909638745,177041.25353411335,102.001731725592
2024-08-15,VDU,90521.37010952359,44498.854131083426,44736.10491416567,1891.0108059264803,179756.32915477268,95.05832996374815
2022-10-13,Hydrocracker,101841.54575156365,51469.93551821281,28278.364663913773,2044.7654509373067,181589.84593369026,88.80717631963641
2023-08-03,DCU,88009.13090384385,44626.845643871646,25390.61563533858,1756.7228406072456,158026.59218305408,89.95533531540416
2024-01-16,DCU,69916.40695489579,36050.109114621315,28221.76780780804,2174.223141344817,134188.28387732516,61.717806845863116
2021-12-25,CDU,95264.74262529408,30291.654198476484,21000.009652755536,1732.057256708767,146556.4064765261,84.61406567760393
2023-08-07,Hydrocracker,86796.8155314959,33771.17463254978,20698.480668342352,1767.4615709160992,141266.47083238803,79.92619084734483
2022-02-13,CDU,99203.64366414184,29696.360576717907,23793.967864131333,1769.451862754083,152693.9721049911,86.294504710249
2024-05-31,VDU,103362.60866304551,49281.192046699325,36676.34115492676,1655.3636419984873,189320.1418646716,114.36770571818842
2021-04-18,Hydrocracker,92748.31813973385,43890.42893590589,23600.385210288347,1594.2513468084917,160239.13228592806,100.51058298097625
2021-03-20,DCU,101229.28658893614,36927.429455464466,38386.63159469435,2162.138743397191,176543.34763909498,81.6521826724713
2022-12-13,Hydrocracker,99385.68552519228,47041.39563102053,29309.401390548996,2048.9179310669197,175736.4825467618,85.77038634985819
2022-02-08,NCU,88973.7777009642,50384.87081866209,34283.46766530649,1862.934509473983,173642.1161849328,93.20892135599671
2024-09-17,Hydrocracker,98195.07013714689,54316.31223986494,33698.089511679354,1587.6833020651447,186209.4718886912,117.28376285527676
2021-08-30,CDU,68308.61787320705,36281.97294761623,25976.759518716473,2179.731075094956,130567.35033953976,59.9006693217198
2023-09-05,DCU,89589.62141335083,53622.69288212885,31201.800584938082,2158.9084529500587,174414.11488041776,80.78810133986373
2024-06-09,Hydrocracker,84335.39618105235,54814.105092415266,27565.048344132836,1692.8641682490595,166714.54961760045,98.48075985330495
2022-08-29,VDU,71902.48647912305,48747.44882056296,18567.33554196676,1957.0465491447467,139217.27084165276,71.13641262262894
2024-01-06,CDU,91011.98072857944,28732.536416592913,33800.06421845849,1542.3936377914818,153544.58136363083,99.54954273766832
2023-07-14,DCU,96481.23611987694,44735.60927643329,19433.73038409,1629.244976395597,160650.57578040025,98.60430942424013
2022-03-08,CDU,85327.56015865269,33946.68712482845,35943.27365359047,2077.9974509899566,155217.52093707162,74.69572249144295
2023-03-20,Hydrocracker,83808.66066683037,56723.11101210715,43506.12066066002,1965.1317856773792,184037.8923395975,93.65167958756507
2024-02-16,Hydrocracker,76625.33602962429,49115.717135292056,25460.676689032323,2218.568523444683,151201.72985394867,68.1528328992894
2024-11-06,DCU,94724.02033426095,35091.26044534673,29464.737073231052,1762.9174599210062,159280.01785283873,90.3502412756045
2021-06-24,Hydrocracker,87212.24816932333,45572.359461991866,26036.50789231053,1901.2875888096494,158821.11552362572,83.53345199242573
2022-10-25,VDU,75669.10553414069,51126.27620400112,32847.64711985786,2094.254400080046,159643.02885799968,76.22905261743648
2024-07-10,VDU,99530.11054190293,51553.54142111178,23050.136345463452,1019.5573272174514,174133.78830847816,170.79352348309774
2024-07-14,CDU,81944.73669531241,35909.62450042271,34991.97407421672,1872.0940004265833,152846.33526995184,81.64458367748821
2024-02-07,NCU,112105.85397417538,35979.39358329438,32709.626418886357,1823.6899073617276,180794.87397635612,99.13685064908108
2023-08-16,VDU,106696.04778406634,29930.527596510412,27268.591157035287,2111.7278732963523,163895.16653761204,77.61187822073681
2023-07-01,CDU,77652.828100036,53662.96593067739,35379.58230582242,1901.2170557592667,166695.3763365358,87.67824580132678
2022-02-20,VDU,79512.71023406673,48553.12347425857,34714.18869323647,1968.6113135582746,162780.0224015618,82.68774098800444
2021-09-08,DCU,102271.46247318968,34208.31393620833,32584.12162245916,2049.4580923190306,169063.89803185716,82.49200052710309
2024-03-21,CDU,75911.76768011668,25976.56056615666,24339.293588221666,1644.6115749832481,126227.621834495,76.75223971093645
2023-11-07,VDU,95208.71604867176,43082.09978645677,28087.464090587328,2188.837874819181,166378.27992571588,76.01215322512653
2023-05-14,CDU,93347.00903603088,46336.251703720925,17216.011211202524,1537.7167026538204,156899.27195095434,102.0339258071234
2022-02-15,DCU,79483.2029053416,52449.921532014734,22884.30635712076,1925.1321510871699,154817.4307944771,80.41911860806432
2021-01-16,CDU,80060.7900681244,38262.456715924665,25619.943605849643,1366.9713639022395,143943.19038989872,105.30080892037836
2021-12-17,VDU,68051.44061116833,32864.643001945944,31997.51503810181,2064.960384088046,132913.5986512161,64.3661736444959
2021-02-12,VDU,85294.68176135149,43667.580376759135,27974.615500628403,1974.8567778892025,156936.877638739,79.46747298124512
2021-03-07,VDU,90781.04106073921,42735.25129481541,22933.713854100664,2022.3493926174242,156450.0062096553,77.36052275673788
2023-06-14,DCU,104235.11727618244,40378.758522611555,26333.24868187909,1575.6284711498245,170947.12448067308,108.49456430291805
2021-01-22,NCU,98292.5511414427,37486.65226697845,31204.289178526677,1435.776040701187,166983.49258694783,116.3019077163305
2024-12-13,NCU,113585.34944554015,49592.85651647988,26927.967734770216,1776.0441941767085,190106.17369679024,107.03910089631222
2022-10-29,NCU,99611.78922163053,31516.010375725273,34031.60741267309,1689.89934883267,165159.4070100289,97.73328046082501
2022-01-07,VDU,94571.21922781777,39296.32717728072,41463.4540976611,959.2943450349954,175331.0005027596,182.77080586393265
2023-05-25,VDU,75753.76855817629,44661.116336539555,30673.33433518697,2177.9868747200344,151088.21922990284,69.37058298357478
2024-05-16,CDU,88281.30080070098,45087.48139684994,27000.828316353378,1821.007251196859,160369.6105139043,88.06643159081393
2023-11-20,DCU,87865.56369460726,43066.58333722622,29363.53091269992,2072.8408999355047,160295.6779445334,77.33139477782444
2024-12-09,VDU,79771.3183265593,39989.00783567949,25123.779586970635,1806.8899268317934,144884.1057492094,80.18424564646816
2024-05-29,VDU,92867.9844948684,38621.52842381965,28880.52077730508,1674.1759192518969,160370.03369599313,95.79043149041007
2022-09-03,Hydrocracker,80360.80111204265,52251.10421454419,25946.40937750878,1542.6465325672898,158558.31470409562,102.7833086560802
2024-05-10,CDU,90074.87160313078,36887.6446282964,31229.874940385555,1838.4989808945754,158192.39117181275,86.04431811805499
2022-11-14,CDU,103445.06835186998,45501.422022795785,30793.487652945216,1551.6138046304354,179739.97802761098,115.84066698247867
2024-02-10,CDU,85678.95499451004,55603.80151158724,31298.0969306989,1783.0654387635825,172580.85343679617,96.7888500808291
2023-03-07,Hydrocracker,93623.9498813291,37169.75320791059,31159.38431573803,1825.4026485417075,161953.0874049777,88.72184311464657
2023-01-31,Hydrocracker,109517.34815518791,68562.15212726814,33960.99636672831,1700.8560351112417,212040.49664918435,124.66692787159742
2021-03-18,VDU,94507.96993777329,38063.70435030393,31754.47640941214,1640.1354533094845,164326.15069748936,100.19059728628518
2024-11-09,NCU,74508.59296271144,55000.17726786657,31918.18695785018,1893.736667767019,161426.9571884282,85.24255770934256
2021-12-08,Hydrocracker,82255.39576214367,33390.291226285015,40223.16100397216,1745.9003590855368,155868.84799240084,89.27705821312817
2023-12-29,NCU,78688.89847536762,44892.13943003441,31273.293706429133,1648.842553401462,154854.33161183115,93.9169912205238
